,회사명,항목명,항목코드,당기
11148,깨끗한나라,금융리스부채,entity00113492_udf_BS_2019813125936375_CurrentLiabilities,0.0
33829,선도전기,금융리스부채,entity00131939_udf_BS_202032084233923_OtherNoncurrentFinancialLiabilities,178973810.0
11154,깨끗한나라,금융리스부채,entity00113492_udf_BS_20198131326220_NoncurrentLiabilities,0.0
68241,크로바하이텍,금융리스부채,entity00260611_udf_BS_201932511360309_udf_BS_2019325113512605_CurrentLiabilities,24542564.0
70888,파라텍,금융리스부채비유동,entity00105138_udf_BS_2019814135337665_NoncurrentLiabilities,4698690000.0
70879,파라텍,금융리스부채유동,entity00105138_udf_BS_2019814141259495_CurrentLiabilities,1080744400.0
10409,금강공업,금융리스채권,entity00105299_udf_BS_2018512214044422_CurrentAssets,536573660.0
80676,현대상선,금융리스채권,entity00164645_udf_BS_2019118153818837_CurrentAssets,12295000000.0
80323,현대리바트,금융리스채권,entity00300548_udf_BS_202031218649244_CurrentAssets,608495900.0
9102,계룡건설산업,금융리스채권,entity00102432_udf_BS_201981015536882_NoncurrentAssets,2680617500.0
51939,웅진,금융리스채권,entity00143651_udf_BS_20185142045142_NoncurrentAssets,
51940,웅진,금융리스채권,entity00143651_udf_BS_201851420513389_udf_BS_20185142045142_NoncurrentAssets,
6358,SK네트웍스,금융리스채권,entity00131780_udf_BS_201959141147393_NoncurrentAssets,124456000000.0
51941,웅진,금융리스채권현재가치할인차금,entity00143651_udf_BS_201851420523183_udf_BS_20185142045142_NoncurrentAssets,
75751,한국전자홀딩스,금융보증부채,entity00159254_udf_BS_201711884532695_NoncurrentLiabilities,73366910.0
79692,해성옵틱스,금융보증부채,entity00483735_udf_BS_201981311373026_CurrentLiabilities,1336021800.0
67446,코웰패션,금융보증부채,entity00155948_udf_BS_2020320112651689_TradeAndOtherCurrentPayables,5030137.0
15330,대성에너지,금융보증자산,entity00787376_udf_BS_20188993825748_OtherNonCurrentAssets,30198960.0
3142,KG케미칼,금융선급금,entity00101220_udf_BS_201881318173735_CurrentAssets,197697800000.0
48343,엠케이전자,금융업부채,entity00121686_udf_BS_20171113172557183_LiabilitiesAbstract,565727900000.0
23637,리드코프,금융업부채,entity00117708_udf_BS_202031793343880_LiabilitiesAbstract,611000060000.0
54717,유진기업,금융업부채,entity00184667_udf_BS_2018319151329439_LiabilitiesAbstract,2756986500000.0
79373,한화,금융업부채,entity00160588_udf_BS_20171113203756858_LiabilitiesAbstract,135615555000000.0
79334,한화,금융업자산,entity00160588_udf_BS_20171113201812326_AssetsAbstract,148345280000000.0
48314,엠케이전자,금융업자산,entity00121686_udf_BS_20171113171737234_AssetsAbstract,1440294900000.0
54688,유진기업,금융업자산,entity00184667_udf_BS_2018319151224753_AssetsAbstract,2899588400000.0
23607,리드코프,금융업자산,entity00117708_udf_BS_2020313115910112_AssetsAbstract,967399240000.0
81051,현대자동차,금융업채권,entity00164742_udf_BS_201711283749592_NoncurrentAssets,32080426000000.0
81038,현대자동차,금융업채권,entity00164742_udf_BS_201711282752131_CurrentAssets,30178200000000.0
32040,삼화페인트공업,금융업채권,entity00129387_udf_BS_2017102895017450_CurrentAssets,868055360.0
32055,삼화페인트공업,금융업채권,entity00129387_udf_BS_201710289578383_NoncurrentAssets,4670853000.0
3172,KG케미칼,금융예수금,entity00101220_udf_BS_2019327143639272_CurrentLiabilities,294671000000.0
17845,도이치모터스,금융자산,entity00449379_udf_BS_2018111211314659_AssetsAbstract,88886820000.0
59397,일진전기,금형,entity00683469_udf_BS_201886142758632_PropertyPlantAndEquipment,2627997700.0
80502,현대바이오,금형,entity00313649_udf_BS_2018811111745855_PropertyPlantAndEquipment,227765000.0
67482,코웰패션,기업발전적립금,entity00155948_udf_BS_201851413358578_RetainedEarnings,200000000.0
67481,코웰패션,기업합리화적립금,entity00155948_udf_BS_2018514133454147_RetainedEarnings,4510786600.0
10216,그린플러스,기타금융부채,entity00602279_udf_BS_2019111417272560_NoncurrentLiabilities,200000000.0
46228,에코마케팅,기타금융부채,entity01029394_udf_BS_201832110165215_CurrentLiabilities,
10205,그린플러스,기타금융부채,entity00602279_udf_BS_2019111418150753_OtherCurrentFinancialLiabilities,164539470.0
6108,SIMPAC,기타금융부채,entity00138260_udf_BS_201881014457430_NoncurrentLiabilities,3657787600.0
78269,한익스프레스,기타금융부채,entity00129509_udf_BS_2020311171055290_CurrentLiabilities,10759817000.0
36468,쇼박스,기타금융부채,entity00303794_udf_BS_202031715942307_CurrentLiabilities,15444999000.0
36475,쇼박스,기타금융부채,entity00303794_udf_BS_2020317151119819_NoncurrentLiabilities,592678900.0
72379,포스코 ICT,기타금융부채,entity00155212_udf_BS_201882104452983_NoncurrentLiabilities,5310093000.0
47427,엔텔스,기타금융부채,entity00415707_udf_BS_2019510234551237_CurrentLiabilities,194292160.0
6439,SK디스커버리,기타금융부채,entity00131832_udf_BS_201989185111331_NoncurrentLiabilities,31373180000.0
81122,현대제철,기타금융부채,entity00145880_udf_BS_201711711028470_CurrentLiabilities,843259650.0
47433,엔텔스,기타금융부채,entity00415707_udf_BS_2019319161430367_NoncurrentLiabilities,439281630.0
23639,리드코프,기타금융부채,entity00117708_udf_BS_202031793414705_udf_BS_202031793343880_LiabilitiesAbstract,11076621000.0
71054,파버나인,기타금융부채,entity00429694_udf_BS_2020331598693_CurrentLiabilities,252201740.0
6881,SK하이닉스,기타금융부채,entity00164779_udf_BS_2020324155525944_NoncurrentLiabilities,15532000000.0
2566,JW신약,기타금융부채,entity00110431_udf_BS_2020224171422382_NoncurrentLiabilities,140681800.0
64107,카페24,기타금융부채,entity00260879_udf_BS_2019513105358966_CurrentLiabilities,5770443300.0
39579,씨에스윈드,기타금융부채,entity00670340_udf_BS_2020328211923547_NoncurrentLiabilities,69427840.0
68836,키위미디어그룹,기타금융부채,entity00145437_udf_BS_2018119113039681_CurrentLiabilities,2591856000.0
74157,하나투어,기타금융부채,entity00269940_udf_BS_202022115198636_NoncurrentLiabilities,202000000.0
73987,필링크,기타금융부채,entity00392691_udf_BS_2020419113457880_NoncurrentLiabilities,
54721,유진기업,기타금융부채,entity00184667_udf_BS_2018328155347863_udf_BS_2018319151329439_LiabilitiesAbstract,88841260000.0
17335,더존비즈온,기타금융부채,entity00172291_udf_BS_2019211184828770_CurrentLiabilities,1122417900.0
34064,성도이엔지,기타금융부채,entity00216498_udf_BS_2019327175210660_CurrentLiabilities,39326437000.0
51071,우리들휴브레인,기타금융부채,entity00791209_udf_BS_2017119161644710_CurrentLiabilities,750641660.0
76044,한국주철관공업,기타금융부채,entity00159573_udf_BS_2017111021655748_CurrentLiabilities,534960320.0
51080,우리들휴브레인,기타금융부채,entity00791209_udf_BS_201711916203865_NoncurrentLiabilities,89161950.0
79382,한화,기타금융부채,entity00160588_udf_BS_2017111320385226_udf_BS_20171113203756858_LiabilitiesAbstract,10502301000000.0
43675,에스에너지,기타금융부채,entity00585538_udf_BS_20191111104646524_CurrentLiabilities,1078852600.0
53195,위지윅스튜디오,기타금융부채,entity01276327_udf_BS_2020324122226407_CurrentLiabilities,3397792000.0
52879,웰크론한텍,기타금융부채,entity00487546_udf_BS_201887103215941_CurrentLiabilities,1462601000.0
34717,세방,기타금융부채,entity00133812_udf_BS_202032323226438_CurrentLiabilities,2051140400.0
34985,세아홀딩스,기타금융부채,entity00377610_udf_BS_2018820144837889_CurrentLiabilities,58395080000.0
76744,한독,기타금융부채,entity00161046_udf_BS_2019326143432370_CurrentLiabilities,10506295000.0
23303,루미마이크로,기타금융부채,entity00533191_udf_BS_2020330142658510_CurrentLiabilities,30000000.0
23311,루미마이크로,기타금융부채,entity00533191_udf_BS_202033014282685_NoncurrentLiabilities,
73168,퓨전,기타금융부채,entity01113949_udf_BS_20191128112118416_NoncurrentLiabilities,186500000.0
46549,에프에스티,기타금융부채,entity00223434_udf_BS_2017103018810767_NoncurrentLiabilities,1390075300.0
45950,에이프로젠 H&G,기타금융부채,entity00653194_udf_BS_2017119112450330_CurrentLiabilities,1130916200.0
75788,한국정보공학,기타금융부채,entity00261957_udf_BS_201711815723913_CurrentLiabilities,1792531800.0
61334,제일테크노스,기타금융부채,entity00148595_udf_BS_20188618101721_CurrentLiabilities,4540776400.0
61342,제일테크노스,기타금융부채,entity00148595_udf_BS_2017111193023306_NoncurrentLiabilities,1106429600.0
61578,젬백스지오,기타금융부채,entity00297448_udf_BS_202032516377803_CurrentLiabilities,
70296,티로보틱스,기타금융부채,entity00867098_udf_BS_2019314164358340_CurrentLiabilities,
11331,나노스,기타금융부채,entity00653103_udf_BS_201711112322379_NoncurrentLiabilities,
24825,메지온,기타금융부채,entity00808022_udf_BS_2020220162641177_CurrentLiabilities,8995856000.0
23627,리드코프,기타금융부채,entity00117708_udf_BS_202031791723529_CurrentLiabilities,2429534700.0
3283,KISCO홀딩스,기타금융부채,entity00159740_udf_BS_201943085454227_NoncurrentLiabilities,164169440.0
75434,한국아트라스비엑스,기타금융부채,entity00159290_udf_BS_201987142212958_NoncurrentLiabilities,3589976600.0
38051,신신제약,기타금융부채,entity00136448_udf_BS_202023174755249_CurrentLiabilities,146541120.0
82506,효성첨단소재,기타금융부채,entity01316254_udf_BS_2019514135857368_CurrentLiabilities,4856640000.0
66642,코미팜,기타금융부채,entity00187415_udf_BS_201932520272556_CurrentLiabilities,160335500.0
30525,삼성전기,기타금융부채,entity00126371_udf_BS_20171026204533715_CurrentLiabilities,27808494000.0
41739,아이진,기타금융부채,entity00945457_udf_BS_2019819165645238_NoncurrentLiabilities,
3274,KISCO홀딩스,기타금융부채,entity00159740_udf_BS_201943085429779_CurrentLiabilities,289314530.0
66637,코미팜,기타금융부채,entity00187415_udf_BS_2019813104311780_NoncurrentLiabilities,583050000.0
3691,KSS해운,기타금융부채,entity00160232_udf_BS_201881318358594_OtherCurrentFinancialLiabilities,585362000.0
76051,한국주철관공업,기타금융부채비유동,entity00159573_udf_BS_201711102124026_NoncurrentLiabilities,57000000.0
78545,한일홀딩스,기타금융부채유동,entity00162993_udf_BS_202031919316460_CurrentLiabilities,129066250000.0
33217,서원,기타금융상품,entity00131197_udf_BS_2019327172222416_CurrentAssets,14550872.0
40698,아스트,기타금융상품,entity00409681_udf_BS_2020324113612411_NoncurrentAssets,236995710.0
82321,효성,기타금융업자산,entity00117188_udf_BS_20198819115880_NoncurrentAssets,1931519300000.0
10182,그린플러스,기타금융자산,entity00602279_udf_BS_2019111417319764_CurrentAssets,713000000.0
9567,광림,기타금융자산,entity00103635_udf_BS_2018331162115724_CurrentAssets,28797530000.0
16796,대한방직,기타금융자산,entity00112970_udf_BS_2020318104848545_NoncurrentAssets,4994000.0
30514,삼성전기,기타금융자산,entity00126371_udf_BS_20171026204013580_NoncurrentAssets,14932284000.0
11177,나노,기타금융자산,entity00994994_udf_BS_201832210491388_CurrentAssets,2395028000.0
26362,미래컴퍼니,기타금융자산,entity00447760_udf_BS_2019514201919104_OtherNoncurrentFinancialAssets,2432265700.0
1154,DRB동일,기타금융자산,entity00118266_udf_BS_2020225152251264_NoncurrentAssets,15610000.0
71044,파버나인,기타금융자산,entity00429694_udf_BS_2020324105629177_NoncurrentAssets,767845400.0
23613,리드코프,기타금융자산,entity00117708_udf_BS_20203131206576_udf_BS_2020313115910112_AssetsAbstract,12375255000.0
24036,만도,기타금융자산,entity01042775_udf_BS_201851510231897_CurrentAssets,2630265900.0
42666,애경산업,기타금융자산,entity00139454_udf_BS_201888103028610_NoncurrentAssets,270560000.0
66841,코스모화학,기타금융자산,entity00160302_udf_BS_2017111016194878_CurrentAssets,20000000000.0
34047,성도이엔지,기타금융자산,entity00216498_udf_BS_2019327173736943_CurrentAssets,6389846500.0
34057,성도이엔지,기타금융자산,entity00216498_udf_BS_2019327174829798_NoncurrentAssets,7715529700.0
80136,현대공업,기타금융자산,entity00164502_udf_BS_2019227154748_NoncurrentAssets,117324770.0
77339,한섬,기타금융자산,entity00188089_udf_BS_201711922043457_NoncurrentAssets,15884905000.0
44173,에스엠코어,기타금융자산,entity00137915_udf_BS_202032010955192_CurrentAssets,0.0
6850,SK하이닉스,기타금융자산,entity00164779_udf_BS_2020324155137763_CurrentAssets,30000000.0
51060,우리들휴브레인,기타금융자산,entity00791209_udf_BS_2017119161359206_NoncurrentAssets,474118270.0
19629,동일고무벨트,기타금융자산,entity00939687_udf_BS_2020225152251264_NoncurrentAssets,15610000.0
63719,청담러닝,기타금융자산,entity00525882_udf_BS_201711318652501_NoncurrentAssets,11829750000.0
83088,휴스틸,기타금융자산,entity00156488_udf_BS_2018111316225133_OtherCurrentFinancialAssets,208905120.0
75771,한국정보공학,기타금융자산,entity00261957_udf_BS_2017118172158898_CurrentAssets,2168059100.0
75466,한국알콜,기타금융자산,entity00158565_udf_BS_202031613348116_CurrentAssets,18000000.0
69504,테고사이언스,기타금융자산,entity00926522_udf_BS_2017101818171035_CurrentAssets,194818780.0
82799,휴림로봇,기타금융자산,entity00540429_udf_BS_201981311412103_CurrentAssets,3804803600.0
44316,에스제이그룹,기타금융자산,entity01222432_udf_BS_202011615270219_CurrentAssets,56833696.0
42790,액토즈소프트,기타금융자산,entity00348034_udf_BS_20171181595629_CurrentAssets,
23293,루미마이크로,기타금융자산,entity00533191_udf_BS_202033014252556_NoncurrentAssets,48970384.0
79352,한화,기타금융자산,entity00160588_udf_BS_20171113202822328_udf_BS_20171113201812326_AssetsAbstract,2283505000000.0
64094,카페24,기타금융자산,entity00260879_udf_BS_2018112115389175_NoncurrentAssets,507500000.0
19622,동일고무벨트,기타금융자산,entity00939687_udf_BS_2020225151819579_CurrentAssets,45250000.0
77332,한섬,기타금융자산,entity00188089_udf_BS_2017119215520526_CurrentAssets,49274642000.0
64087,카페24,기타금융자산,entity00260879_udf_BS_2019320105716964_CurrentAssets,2738844000.0
73954,필링크,기타금융자산,entity00392691_udf_BS_202031215195212_CurrentAssets,4221309700.0
68967,태경산업,기타금융자산,entity00153339_udf_BS_201888162138290_NoncurrentAssets,10575004000.0
23068,롯데지주,기타금융자산,entity00120562_udf_BS_2019626173854707_CurrentAssets,793977700000.0
8145,강남제비스코,기타금융자산,entity00100939_udf_BS_20193221445097_CurrentAssets,19990000.0
42661,애경산업,기타금융자산,entity00139454_udf_BS_201888101855798_CurrentAssets,4015074600.0
1393,EMW,기타금융자산,entity00479705_udf_BS_201932514372466_CurrentAssets,1382659700.0
42717,애경유화,기타금융자산,entity00936787_udf_BS_202032095537308_NoncurrentAssets,0.0
2508,JW생명과학,기타금융자산,entity00225706_udf_BS_2019331141346493_NoncurrentAssets,564548740.0
21210,디오스텍,기타금융자산,entity01031502_udf_BS_20171113173330340_NoncurrentAssets,
36462,쇼박스,기타금융자산,entity00303794_udf_BS_20183279757316_NoncurrentAssets,7453739500.0
21201,디오스텍,기타금융자산,entity01031502_udf_BS_2019418103827879_CurrentAssets,12000000.0
36595,수젠텍,기타금융자산,entity01063954_udf_BS_20191031163130263_CurrentAssets,26878142000.0
