종목코드,회사명,업종,업종명,결산기준일,보고서종류,자산총계,유동자산,비유동자산,부채총계,유동부채,비유동부채,자본총계,이익잉여금(결손금),자본총계per자산총계,부채총계per자산총계,cluster
[243840],신흥에스이씨,282.0,일차전지 및 축전지 제조업,2020-03-31,1분기보고서,343291658240.0,127407964160.0,215883710464.0,232625438720.0,154482425856.0,78143012864.0,110666235904.0,62353461248.0,0.3223679726777156,0.6776320750484659,0
[108320],실리콘웍스,261.0,반도체 제조업,2017-12-31,사업보고서,544294109184.0,497749262336.0,46544871424.0,132068704256.0,129360437248.0,2708263168.0,412225437696.0,326104317952.0,0.7573578893109905,0.2426421708917556,2
[108320],실리콘웍스,261.0,반도체 제조업,2018-12-31,사업보고서,607558303744.0,508162899968.0,99395411968.0,160944734208.0,155223703552.0,5721034240.0,446613553152.0,362625794048.0,0.7350957931112148,0.264904179921826,2
[108320],실리콘웍스,261.0,반도체 제조업,2019-03-31,1분기보고서,646542655488.0,544002277376.0,102540378112.0,210464751616.0,199482425344.0,10982326272.0,436077920256.0,351984058368.0,0.6744766436591185,0.3255233816818236,1
[108320],실리콘웍스,261.0,반도체 제조업,2019-06-30,반기보고서,652223315968.0,551617888256.0,100605419520.0,210148294656.0,199590182912.0,10558113792.0,442075021312.0,357990268928.0,0.6777970221072095,0.32220297789279045,1
[108320],실리콘웍스,261.0,반도체 제조업,2019-09-30,3분기보고서,635510652928.0,527885729792.0,107624906752.0,182939238400.0,170425663488.0,12513569792.0,452571398144.0,368462954496.0,0.7121381774780005,0.28786179674115714,2
[108320],실리콘웍스,261.0,반도체 제조업,2019-12-31,사업보고서,629733261312.0,519232815104.0,110500462592.0,157526491136.0,144851943424.0,12674546688.0,472206802944.0,388164485120.0,0.7498520912809878,0.2501479607537418,2
[108320],실리콘웍스,261.0,반도체 제조업,2020-03-31,1분기보고서,630515367936.0,522702389248.0,107812978688.0,158848794624.0,144976805888.0,13872000000.0,471666556928.0,387474915328.0,0.7480651240460743,0.2519348499688335,2
[222800],심텍,262.0,전자부품 제조업,2017-12-31,사업보고서,728156864512.0,210218385408.0,517938511872.0,513408761856.0,393238773760.0,120169988096.0,214748119040.0,161414070272.0,0.2949201326062085,0.7050798898944378,0
[222800],심텍,262.0,전자부품 제조업,2018-12-31,사업보고서,813349208064.0,252394520576.0,560954736640.0,598778380288.0,520650424320.0,78128005120.0,214570811392.0,162552610816.0,0.26381142228285803,0.7361885575732728,4
[222800],심텍,262.0,전자부품 제조업,2019-03-31,1분기보고서,808364736512.0,237175750656.0,571188969472.0,623691956224.0,505425231872.0,118266748928.0,184672747520.0,129311809536.0,0.2284522557439127,0.7715477037199302,4
[222800],심텍,262.0,전자부품 제조업,2019-06-30,반기보고서,831419777024.0,262079086592.0,569340723200.0,667616542720.0,528727244800.0,138889281536.0,163803283456.0,110818189312.0,0.1970163423852156,0.8029837167329354,4
[222800],심텍,262.0,전자부품 제조업,2019-09-30,3분기보고서,837156732928.0,255256887296.0,581899845632.0,677710004224.0,537348472832.0,140361515008.0,159446728704.0,106855079936.0,0.1904622186413369,0.8095377813586632,4
[222800],심텍,262.0,전자부품 제조업,2019-12-31,사업보고서,839946010624.0,254178934784.0,585767059456.0,678424018944.0,551742406656.0,126681604096.0,161521975296.0,103868915712.0,0.1923004255666439,0.8076995549273405,4
[222800],심텍,262.0,전자부품 제조업,2020-03-31,1분기보고서,862149214208.0,262660571136.0,599488659456.0,693667889152.0,564204142592.0,129463721984.0,168481357824.0,103217283072.0,0.1954201837077272,0.8045798542996148,4
[036710],심텍홀딩스,264.0,통신 및 방송 장비 제조업,2017-12-31,사업보고서,754085658624.0,210883756032.0,543201886208.0,524321718272.0,392695021568.0,131626680320.0,229763940352.0,72013471744.0,0.3046920966130775,0.6953079033869225,0
[036710],심텍홀딩스,264.0,통신 및 방송 장비 제조업,2018-12-31,사업보고서,840326053888.0,255117262848.0,585208823808.0,609955872768.0,526385643520.0,83570229248.0,230370197504.0,72903745536.0,0.2741438236243287,0.7258561958728652,4
[036710],심텍홀딩스,264.0,통신 및 방송 장비 제조업,2019-03-31,1분기보고서,835014819840.0,237812137984.0,597202698240.0,633029656576.0,511339364352.0,121690300416.0,201985163264.0,62963707904.0,0.2418941059066509,0.7581058940933492,4
[036710],심텍홀딩스,264.0,통신 및 방송 장비 제조업,2019-06-30,반기보고서,863395774464.0,268545851392.0,594849955840.0,676664180736.0,535570219008.0,141093961728.0,186731610112.0,58138488832.0,0.21627579799996569,0.7837242209762679,4
[036710],심텍홀딩스,264.0,통신 및 방송 장비 제조업,2019-09-30,3분기보고서,867160227840.0,260807213056.0,606352965632.0,685173047296.0,542458904576.0,142714175488.0,181987131392.0,56432844800.0,0.20986563445755552,0.7901343088608781,4
[036710],심텍홀딩스,264.0,통신 및 방송 장비 제조업,2019-12-31,사업보고서,865319583744.0,254960500736.0,610359050240.0,680138113024.0,551014694912.0,129123377152.0,185181470720.0,56360984576.0,0.2140035591460564,0.7859964408539436,4
[036710],심텍홀딩스,264.0,통신 및 방송 장비 제조업,2020-03-31,1분기보고서,884636319744.0,264425013248.0,620211273728.0,686840414208.0,554859560960.0,131980820480.0,197795905536.0,59706093568.0,0.22359008003790648,0.7764099199620935,4
[160980],싸이맥스,292.0,특수 목적용 기계 제조업,2017-12-31,사업보고서,147866091520.0,71134109696.0,76731990016.0,46055510016.0,40556257280.0,5499253248.0,101810585600.0,46214455296.0,0.6885323372886295,0.3114676904121094,1
[160980],싸이맥스,292.0,특수 목적용 기계 제조업,2018-12-31,사업보고서,137272926208.0,61788422144.0,75484504064.0,30353373184.0,18837010432.0,11516363776.0,106919550976.0,51188486144.0,0.7788830174275758,0.2211169676532405,2
[160980],싸이맥스,292.0,특수 목적용 기계 제조업,2019-03-31,1분기보고서,132226842624.0,59315281920.0,72911560704.0,27446319104.0,15678272512.0,11768047616.0,104780529664.0,49416876032.0,0.7924300965270246,0.20756994993857866,2
[160980],싸이맥스,292.0,특수 목적용 기계 제조업,2019-06-30,반기보고서,135762083840.0,61315563520.0,74446520320.0,30765244416.0,19083192320.0,11682052096.0,104996839424.0,49922920448.0,0.7733885371687589,0.2266114628312411,2
[160980],싸이맥스,292.0,특수 목적용 기계 제조업,2019-09-30,3분기보고서,140585353216.0,61986320384.0,78599028736.0,37062774784.0,23476178944.0,13586594816.0,103522574336.0,50211135488.0,0.7363681348578645,0.2636318360068102,2
[160980],싸이맥스,292.0,특수 목적용 기계 제조업,2019-12-31,사업보고서,150525329408.0,65497264128.0,85028069376.0,44799942656.0,32081635328.0,12718307328.0,105725394944.0,52901572608.0,0.7023761074618249,0.2976239469609093,2
[160980],싸이맥스,292.0,특수 목적용 기계 제조업,2020-03-31,1분기보고서,163175645184.0,81149116416.0,82026528768.0,53081903104.0,40006422528.0,13075479552.0,110093737984.0,53937455104.0,0.6746946694150109,0.32530530548320385,1
[102280],쌍방울,141.0,봉제의복 제조업,2017-12-31,사업보고서,623968387072.0,542419189760.0,81549205504.0,322038857728.0,266551115776.0,55487758336.0,301929529344.0,132772675584.0,0.4838859397361748,0.5161140602638252,5
[102280],쌍방울,141.0,봉제의복 제조업,2018-12-31,사업보고서,380150022144.0,91443445760.0,288706592768.0,176109125632.0,144555376640.0,31553746944.0,204040896512.0,33487411200.0,0.5367378261909183,0.4632621738090818,5
[102280],쌍방울,141.0,봉제의복 제조업,2019-03-31,1분기보고서,463338438656.0,95439167488.0,367899246592.0,232570339328.0,187211448320.0,45358891008.0,230768099328.0,58833887232.0,0.4980551581202417,0.5019448418797583,5
[102280],쌍방울,141.0,봉제의복 제조업,2019-06-30,반기보고서,404409614336.0,90780565504.0,313629048832.0,197738151936.0,165253169152.0,32484980736.0,206671446016.0,35738468352.0,0.5110448384253519,0.488955121061269,5
[102280],쌍방울,141.0,봉제의복 제조업,2019-09-30,3분기보고서,371253542912.0,95179677696.0,276073873408.0,179778584576.0,151756914688.0,28021665792.0,191474974720.0,20525281280.0,0.5157525857346127,0.4842474583969527,5
[102280],쌍방울,141.0,봉제의복 제조업,2019-12-31,사업보고서,340359610368.0,81683759104.0,258675867648.0,174319616000.0,147939344384.0,26380275712.0,166040010752.0,-3479978752.0,0.4878369985571319,0.5121630495801897,5
[102280],쌍방울,141.0,봉제의복 제조업,2020-03-31,1분기보고서,326154321920.0,97862213632.0,228292116480.0,152874860544.0,132037222400.0,20837644288.0,173279461376.0,-5409724416.0,0.5312805924383932,0.4687194075616069,5
[003410],쌍용양회공업,233.0,"시멘트, 석회, 플라스터 및 그 제품 제조업",2017-12-31,사업보고서,3501201817600.0,830083366912.0,2671118385152.0,1480136458240.0,791934599168.0,688201859072.0,2021065490432.0,717020135424.0,0.5772490692402867,0.42275096819600144,1
[003410],쌍용양회공업,233.0,"시멘트, 석회, 플라스터 및 그 제품 제조업",2018-12-31,사업보고서,3429267931136.0,780820873216.0,2648447123456.0,1449669689344.0,527368749056.0,922300907520.0,1979598372864.0,676589404160.0,0.5772655892210283,0.4227344490005404,1
[003410],쌍용양회공업,233.0,"시멘트, 석회, 플라스터 및 그 제품 제조업",2019-03-31,1분기보고서,3400458829824.0,763830337536.0,2636628623360.0,1487107915776.0,594402607104.0,892705243136.0,1913351045120.0,635587788800.0,0.5626743745105218,0.4373256640348648,5
[003410],쌍용양회공업,233.0,"시멘트, 석회, 플라스터 및 그 제품 제조업",2019-06-30,반기보고서,3340035686400.0,731536162816.0,2608499523584.0,1441298251776.0,573753065472.0,867545251840.0,1898737434624.0,641945632768.0,0.5684781879293396,0.4315218120706604,5
[003410],쌍용양회공업,233.0,"시멘트, 석회, 플라스터 및 그 제품 제조업",2019-09-30,3분기보고서,3365589745664.0,774723338240.0,2590866407424.0,1486533558272.0,666239565824.0,820293992448.0,1879056318464.0,622583283712.0,0.5583141322809324,0.4416859066638024,5
[003410],쌍용양회공업,233.0,"시멘트, 석회, 플라스터 및 그 제품 제조업",2019-12-31,사업보고서,3328814874624.0,747782406144.0,2581032337408.0,1526312075264.0,677458280448.0,848853794816.0,1802502799360.0,590397833216.0,0.541484842879284,0.4585151571207161,5
[003410],쌍용양회공업,233.0,"시멘트, 석회, 플라스터 및 그 제품 제조업",2020-03-31,1분기보고서,3317494448128.0,730720305152.0,2586774077440.0,1556703477760.0,696986107904.0,859717369856.0,1760790970368.0,554393141248.0,0.5307592817108048,0.4692407182891952,5
[003620],쌍용자동차,301.0,자동차용 엔진 및 자동차 제조업,2017-12-31,사업보고서,2248018755584.0,655191244800.0,1592827707392.0,1472863928320.0,1006595538944.0,466268422144.0,775154892800.0,-48887558144.0,0.3448169152835324,0.6551831138692493,0
[003620],쌍용자동차,301.0,자동차용 엔진 및 자동차 제조업,2018-12-31,사업보고서,2205642129408.0,571070218240.0,1634571911168.0,1512353693696.0,995119988736.0,517233672192.0,693288435712.0,-85610651648.0,0.31432498793359576,0.6856750120664042,0
[003620],쌍용자동차,301.0,자동차용 엔진 및 자동차 제조업,2019-03-31,1분기보고서,2473809149952.0,791356964864.0,1682452250624.0,1757319528448.0,1189465686016.0,567853842432.0,716489752576.0,-111731671040.0,0.2896301651200143,0.7103698878638628,0
[003620],쌍용자동차,301.0,자동차용 엔진 및 자동차 제조업,2019-06-30,반기보고서,2470841942016.0,809712615424.0,1661129326592.0,1805614710784.0,1234419056640.0,571195654144.0,665227296768.0,-163183214592.0,0.26923102018627315,0.7307690063374793,4
[003620],쌍용자동차,301.0,자동차용 엔진 및 자동차 제조업,2019-09-30,3분기보고서,2149020467200.0,520988622848.0,1628031811584.0,1591576625152.0,984729518080.0,606847172608.0,557443776512.0,-271086043136.0,0.25939435432101965,0.7406056151832261,4
[003620],쌍용자동차,301.0,자동차용 엔진 및 자동차 제조업,2019-12-31,사업보고서,2019207151616.0,497539776512.0,1521667407872.0,1616083550208.0,987084357632.0,628999192576.0,403123568640.0,-425348661248.0,0.19964448338912355,0.8003555003827247,4
[003620],쌍용자동차,301.0,자동차용 엔진 및 자동차 제조업,2020-03-31,1분기보고서,1795955097600.0,409407127552.0,1386548035584.0,1586060984320.0,999271694336.0,586789289984.0,209894129664.0,-618886332416.0,0.11687047741031452,0.8831295317124079,4
[010280],쌍용정보통신,620.0,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",2017-12-31,사업보고서,75526225920.0,59830165504.0,15696060416.0,48961638400.0,44907819008.0,4053819136.0,26564587520.0,-15956783104.0,0.3517266644322746,0.6482733355677254,0
[010280],쌍용정보통신,620.0,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",2018-12-31,사업보고서,78742929408.0,55722487808.0,23020439552.0,34655956992.0,28990892032.0,5665065984.0,44086968320.0,3622935808.0,0.5598847877701756,0.4401151602124556,5
[010280],쌍용정보통신,620.0,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",2019-03-31,1분기보고서,67626823680.0,42815873024.0,24810948608.0,23273136128.0,15369264128.0,7903873024.0,44353687552.0,3889652736.0,0.6558593933359196,0.3441406066640804,1
[010280],쌍용정보통신,620.0,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",2019-06-30,반기보고서,81372020736.0,57020882944.0,24351141888.0,37459910656.0,28517150720.0,8942758912.0,43912114176.0,3448080384.0,0.5396463523803426,0.4603536979563698,5
[010280],쌍용정보통신,620.0,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",2019-09-30,3분기보고서,77399056384.0,53488021504.0,23911036928.0,33812275200.0,24444428288.0,9367846912.0,43586781184.0,3122748416.0,0.5631435733241096,0.4368564266758904,5
[010280],쌍용정보통신,620.0,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",2019-12-31,사업보고서,82441723904.0,59275890688.0,23165833216.0,38117986304.0,27542835200.0,10575150080.0,44323737600.0,3859704320.0,0.5376371999645856,0.4623628000354145,5
[010280],쌍용정보통신,620.0,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",2020-03-31,1분기보고서,70474874880.0,47001223168.0,23473653760.0,27126319104.0,16436995072.0,10689324032.0,43348557824.0,2884524544.0,0.6150923701221334,0.38490765893786855,1
[004770],써니전자,261.0,반도체 제조업,2017-12-31,사업보고서,40388927488.0,18295580672.0,22093348864.0,2094535424.0,1751450112.0,343085408.0,38294392832.0,-8511747584.0,0.9481408696325916,0.05185914938252099,7
[004770],써니전자,261.0,반도체 제조업,2018-12-31,사업보고서,54612566016.0,23747377152.0,30865186816.0,12494068736.0,4543902208.0,7950167040.0,42118496256.0,-3801905152.0,0.7712235356906765,0.2287764455590601,2
[004770],써니전자,261.0,반도체 제조업,2019-03-31,1분기보고서,56390950912.0,28098322432.0,28292628480.0,13053275136.0,4858813952.0,8194461184.0,43337674752.0,-2582725120.0,0.7685217938535904,0.2314781879874677,2
[004770],써니전자,261.0,반도체 제조업,2019-06-30,반기보고서,58131841024.0,24586340352.0,33545500672.0,15561294848.0,15232994304.0,328301152.0,42570543104.0,-5362058240.0,0.7323102512171351,0.2676896959374717,2
[004770],써니전자,261.0,반도체 제조업,2019-09-30,3분기보고서,60551102464.0,28836831232.0,31714273280.0,9033883648.0,8658866176.0,375017440.0,51517218816.0,-2928114432.0,0.8508056289582672,0.14919437104173286,7
[004770],써니전자,261.0,반도체 제조업,2019-12-31,사업보고서,61496541184.0,15174470656.0,46322073600.0,7617248768.0,7024584192.0,592664640.0,53879296000.0,-3209353472.0,0.8761353884731677,0.12386466980653273,7
[004770],써니전자,261.0,반도체 제조업,2020-03-31,1분기보고서,61578756096.0,12792343552.0,48786411520.0,6456650240.0,6212194816.0,244455440.0,55122108416.0,-1966541056.0,0.8951481307947465,0.10485191077803224,7
[208640],썸에이지,582.0,소프트웨어 개발 및 공급업,2017-12-31,사업보고서,28114638848.0,23513098240.0,4601540096.0,994316224.0,715144896.0,279171296.0,27120322560.0,-9594534912.0,0.9646335030879924,0.035366494635613394,7
[208640],썸에이지,582.0,소프트웨어 개발 및 공급업,2018-12-31,사업보고서,41118408704.0,36802154496.0,4316254208.0,32026814464.0,31853885440.0,172928384.0,9091593216.0,-37073149952.0,0.22110761341587545,0.7788923616804371,4
