종목코드,회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,통화,재무상태표 [abstract],자산 [abstract],유동자산,현금및현금성자산,현금,현금성자산,정부보조금,금융자산(유동),매출채권 및 기타유동채권,매출채권,대손충당금(유동),단기미수금,공사미수금,분양미수금,대행미수금,단기미수수익,단기선급금,부가가치세대급금,단기선급비용,단기선급공사원가,단기공사유보금,단기미청구공사,유동계약자산,당기법인세자산,재고자산,원재료,재고자산평가충당금,시험재료,상품,소모품,재공품,제품,반제품,저장품,미착품,부산물,완성주택,용지,기타재고,유동확정계약자산,유동생물자산,기타유동자산,유동배출권,양수자가 계약이나 관행에 따라 담보물을 매도하거나 다시 담보로 제공할 권리를 가지고 있는 유동 비현금담보물,매각예정 또는 소유주에 대한 분배예정으로 분류된 비유동자산이나 처분자산집단,비유동자산,금융자산(비유동),장기매출채권 및 기타비유동채권,장기매출채권,현재가치할인차금,대손충당금(비유동),장기미수금,장기공사미수금,장기분양미수금,장기대행미수금,장기미수수익,장기선급금,장기선급비용,장기미청구공사,비유동계약자산,장기공사유보금,유형자산,토지,건물,건물부대설비,시설물,구축물,기계장치,차량운반구,공급설비,전산장비/전산설비,공구와기구,사용권자산,임차구축물,집기,사무용비품,유형탐사평가자산,건설중인자산,렌탈자산,선박,기타유형자산,영업권,영업권 이외의 무형자산,브랜드명,무형탐사평가자산,제호와 출판표제,컴퓨터소프트웨어,라이선스와 프랜차이즈,"저작권, 특허권, 기타 산업재산권, 용역운영권","조리법, 공식, 모형, 설계 및 시제품",실용신안권,전신전화가입권,완성프로그램,미완성프로그램,사용수익기부자산,전산자동화개발,차지권,채굴권,토지사용권,개발 중인 무형자산,비유동배출권,기타무형자산,비유동확정계약자산,퇴직급여운용자산/퇴직연금운용자산,퇴직보험예치금,비유동생물자산,이연법인세자산,양수자가 계약이나 관행에 따라 담보물을 매도하거나 다시 담보로 제공할 권리를 가지고 있는 비유동 비현금담보물,기타비유동자산,자산총계,부채 [abstract],유동부채,매입채무 및 기타유동채무,단기매입채무,단기초과청구공사,유동계약부채,단기미지급금,미지급배당금,단기미지급비용,금융부채(유동),단기기타보증금,단기예수금,추심예수금,부가가치세예수금,단기예수보증금,단기선수금,공사선수금,분양선수금,단기이연수익,단기선수수익,단기선수임대료,유동성장기미지급금,미지급법인세,당기법인세부채,유동확정계약부채,유동충당부채,유동종업원급여충당부채,유동판매보증충당부채,유동하자보수충당부채,유동반품충당부채,유동공사손실충당부채,단기제품보증충당부채,단기구조조정충당부채,단기법적소송충당부채,단기손실부담계약충당부채,"단기 사후처리, 복구, 정화 비용을 위한 충당부채",그 밖의 기타단기충당부채,매각예정으로 분류된 처분자산집단에 포함된 부채,기타유동부채,유동배출부채,비유동부채,장기매입채무 및 기타비유동채무,장기매입채무,장기초과청구공사,비유동계약부채,장기미지급금,장기미지급비용,금융부채(비유동),장기기타보증금,장기예수금,장기예수보증금,장기선수금,장기공사선수금,장기이연수익,장기선수수익,장기선수임대료,비유동확정계약부채,비유동충당부채,비유동종업원급여충당부채,비유동반품충당부채,비유동하자보수충당부채,비유동판매보증충당부채,비유동공사손실충당부채,장기제품보증충당부채,장기구조조정충당부채,장기법적소송충당부채,장기손실부담계약충당부채,"장기 사후처리, 복구, 정화 비용을 위한 충당부채",그 밖의 기타장기충당부채,퇴직급여부채,확정급여채무의현재가치,사외적립자산의공정가치,퇴직급여운용자산/퇴직연금운용자산(부채),퇴직보험예치금(부채),이연법인세부채,기타비유동부채,비유동배출부채,부채총계,자본 [abstract],이익잉여금(결손금),자본총계,자본과부채총계
[004840],DRB동일,유가증권시장상장법인,649.0,기타 금융업,12.0,2019-12-31,사업보고서,KRW,,,319781109760.0,100152033280.0,,,,,,108023644160.0,0.0,,,,,,,,,,,,,625494336.0,84028776448.0,,0.0,,,,,,,,,,,,,,,6623942144.0,,,,425497821184.0,,,,0.0,0.0,,,,,,,,,,,378172702720.0,,,,,,,,,,,,,,,,,,,,,7671216640.0,,,,,,,,,,,,,,,,,,,,,850733696.0,,,6109795840.0,,522880448.0,745278930944.0,,223720046592.0,,32607533056.0,,,,,,140480217088.0,,,,,,,,,,,,,,4215278336.0,,,,,,,,,,,,,,,16147530752.0,,60037263360.0,,,,,,,31449063424.0,,,,,,,,,,,,,,,,,,,,,,,,,,,25830606848.0,1186851200.0,,283757314048.0,,421831245824.0,461521616896.0,745278930944.0
[155660],DSR,유가증권시장상장법인,242.0,1차 비철금속 제조업,12.0,2019-12-31,사업보고서,KRW,,,123696807936.0,9312350208.0,,,,8935042304.0,41286135808.0,,0.0,,,,,,,,,,,,,,59378663424.0,,0.0,,,,,,,,,,,,,,,4784613888.0,,,,116713603072.0,21552614784.0,554573184.0,,0.0,0.0,,,,,,,,,,,88473878528.0,,,,,,,,,,,5788941312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343598144.0,,0.0,240410411008.0,,77660954624.0,19763757056.0,,,801502336.0,,,,51984270608.0,,,,,,,,,,,,,1038420160.0,,,,,,,,,,,,,,,,4073000704.0,,7413348864.0,,,,,,,5977206688.0,,,,,,,,,,,,,,,,,,,,264677408.0,,693425536.0,,,,,54937.0,,,85074296832.0,,131887521792.0,155336114176.0,240410411008.0
[017940],E1,유가증권시장상장법인,467.0,기타 전문 도매업,12.0,2019-12-31,사업보고서,KRW,,,1412056875008.0,77372514304.0,,,,178181719552.0,,539387428864.0,0.0,138779901952.0,,,,,,,,,,,,52193784.0,459946033152.0,,0.0,,,,,,,,,,,,,,,18337144832.0,,,,2182922240000.0,873043209024.0,,,0.0,0.0,148253474816.0,,,,,,,,,,932386177024.0,,,,,,,,,,,195759063040.0,,,,,,,,,,19884883968.0,,,,,,,,,,,,,,,,,,,,,,,,1245380224.0,,12349956096.0,3594979115008.0,,1102875721728.0,,383304171520.0,,,135279910912.0,,,542428893184.0,,,,,,,,,,,,,,14227617792.0,,,,,,,,,,,,,,,27635148800.0,,1288814592000.0,,,,,22622697472.0,,1200376466432.0,,,,,,,,,,,,,,,,,,,,,,,3744535552.0,,,,55326162944.0,6744778240.0,,2391690444800.0,,1134114373632.0,1203288801280.0,3594979115008.0
[245620],EDGC,코스닥시장상장법인,701.0,자연과학 및 공학 연구개발업,12.0,2019-12-31,사업보고서,KRW,,,46020513792.0,17904777216.0,,,,2065834112.0,20228751360.0,,0.0,,,,,,,,,,,,,48630248.0,3922194944.0,,0.0,,,,,,,,,,,,,,,1850326528.0,,,,50379571200.0,21187723520.0,,1418187520.0,0.0,0.0,,,,,,,,,,,10067781632.0,,,,,,,,,,,1064814976.0,,,,,,,,,,16641063936.0,,,,,,,,,,,,,,,,,,,,,,,,,,,96400080896.0,,43572187136.0,18260006912.0,,,,,,,23954497984.0,,,,,,,,,,,,,,414227072.0,,,,,,,,,,,,,,,943456064.0,,5016358912.0,357955648.0,,,,,,3337251520.0,,,,,,,,,,917507.0,,,,,,,,,,,,,,,,,1320234112.0,,,48588546048.0,,-30457135104.0,47811538944.0,96400080896.0
[037370],EG,코스닥시장상장법인,467.0,기타 전문 도매업,12.0,2019-12-31,사업보고서,KRW,,,21783769088.0,2518112512.0,,,,200000000.0,14833866752.0,,0.0,,,,,,,,,,,,,,1511654016.0,,0.0,,,,,,,,,,,,,,,2329001472.0,,,,55415250944.0,924050752.0,,,0.0,0.0,,,,,,,,,,,49802162176.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1376599296.0,,,,,2239067648.0,,33070720.0,77199024128.0,,21657149440.0,7060712448.0,,19612216.0,,,,,7891180032.0,,,,,,,,,,,,,,79550384.0,,,,,,,,,,,,,,,2878714112.0,,21974251520.0,,,,,,,20251999232.0,,,,,,,,,,,864051072.0,,767965056.0,,,,,,,,,,,,,,,90235016.0,,43631398912.0,,-3305466368.0,33567621120.0,77199024128.0
[079190],EMW,코스닥시장상장법인,264.0,통신 및 방송 장비 제조업,12.0,2019-12-31,사업보고서,KRW,,,16178111488.0,4124323584.0,,,,4276645568.0,,3916813056.0,0.0,,,,,,,,,,,,,21368932.0,3405317120.0,,0.0,,,,,,,,,,,,,,,410249152.0,,,,34221172736.0,624786440.0,,,0.0,0.0,,,,,,,,,,,30275948544.0,,,,,,,,,,,555962816.0,,,,,,,,,,2306443520.0,,,,,,,,,,,,,,,,,,,,,,,,458031552.0,,,50399285248.0,,15061153792.0,,,,,,,,9321024704.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273283680.0,,4789399040.0,238667872.0,,,,,,1303526392.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1204519936.0,,,19850553344.0,,-23297241088.0,30548731904.0,50399285248.0
[007700],F&F,유가증권시장상장법인,141.0,봉제의복 제조업,12.0,2019-12-31,사업보고서,KRW,,,400051208192.0,44903133184.0,,,,81903407200.0,95458328576.0,85608415232.0,3538219680.0,4472404992.0,,,,68064408.0,3678960640.0,,1237081856.0,,,,,,175941287936.0,4435156480.0,21935361536.0,,30604193792.0,,837476672.0,160756236288.0,,769757248.0,473822272.0,,,,,,,,,,5694644736.0,284385968128.0,64981785856.0,12359020544.0,168665904.0,588362112.0,0.0,,,,,,,,,,,160563101696.0,39022264320.0,93000933376.0,26631804928.0,,119223440.0,1084704640.0,872387776.0,,,,37989384192.0,34326310912.0,,,,6391062.0,,,21570889728.0,,11469782016.0,,,,,,,,,,,,,,,,,,,11469782016.0,,,,,8431054848.0,,2736649216.0,684437143552.0,,161362378752.0,106125893632.0,57153810432.0,,,30833037312.0,,3730040576.0,18812012544.0,,338604384.0,,,8825990144.0,641364288.0,,,,4603047936.0,,,35734360064.0,,,,,,,327468576.0,,,,,,,,362648352.0,,,39342813184.0,1877638528.0,,,,,,34189873152.0,,,1800000000.0,,,,77638560.0,,,794135808.0,,,,,,,,,,,,2481165824.0,14566632448.0,12085466112.0,,,,,,200705196032.0,,479624003584.0,483731963904.0,684437143552.0
[130500],GH신소재,코스닥시장상장법인,139.0,기타 섬유제품 제조업,12.0,2019-12-31,사업보고서,KRW,,,20363644928.0,1058316800.0,,,,178666544.0,,12555330560.0,0.0,,,,,,,,,,,,,599279424.0,4993743872.0,,0.0,,,,,,,,,,,,,,,978308416.0,,,,59864375296.0,26921992832.0,,,0.0,0.0,,,,,,,,,,,31488106496.0,,,,,,,,,,,1183024640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68797416.0,,,,,202452176.0,,,80228016128.0,,29962547200.0,,8896662528.0,,11330000.0,,,,20888451184.0,,,,,,,,,,,,,,36945704.0,,,,,,,,,,,,,,,129158736.0,,7371100672.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1368698240.0,,,,,932874752.0,,,37333647360.0,,25529370624.0,42894368768.0,80228016128.0
[114090],GKL,유가증권시장상장법인,912.0,유원지 및 기타 오락관련 서비스업,12.0,2019-12-31,사업보고서,KRW,,,457057697792.0,132159488000.0,,,,296272723968.0,25410877440.0,,0.0,,,,,,,,,,,,,,2490486528.0,,0.0,,,,,,,,,,,,,,,724138688.0,,,,452372824064.0,199901052928.0,37312393216.0,,0.0,0.0,,,,,,,,,,,80708091904.0,,,,,,,,,,,92857376768.0,,,,,,,,,,9107956736.0,,,,,,,,,,,,,,,,,,,,,,,,32314208256.0,,171748576.0,909430554624.0,,211761102848.0,154586333184.0,,,,,,,21861402624.0,,,,,,,,,,,,,,20644810752.0,,2052060160.0,,,,,,,,,,,,,12616485888.0,,112497065984.0,,,,,,,76493324288.0,,,,,,,,,,,,,,,,,,,,,,31974801408.0,,,,,,4028936960.0,,324258168832.0,,532985446400.0,585172385792.0,909430554624.0
[900290],GRT,코스닥시장상장법인,649.0,기타 금융업,6.0,2019-06-30,사업보고서,CNY,,,2373297664.0,1606386304.0,,,,2066819.0,679363712.0,,0.0,,,,,,,,,,,,,,65612352.0,,0.0,,,,,,,,,,,,,,,5688530.0,,,,1076444800.0,157603352.0,0.0,,0.0,0.0,,,,,,,,,,,909038784.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017986.0,,7784635.0,3449742592.0,,387915936.0,206320160.0,,,,,,,153534581.0,,,,,,,,,1110796.0,,,,18661758.0,,,,,,,,,,,,,,,,8283628.0,,44771276.0,,,,,,,38500000.0,,,,,,6271276.0,,,,,,,,,,,,,,,,,,,,,,,,432687200.0,,1461867776.0,3017055232.0,3449742592.0
[078930],GS,유가증권시장상장법인,649.0,기타 금융업,12.0,2019-12-31,사업보고서,KRW,,,3117464944640.0,736668024832.0,,,,659112005568.0,1313084014592.0,,0.0,,,,,,,,,,,,,1354000000.0,461986988032.0,,0.0,,,,,,,,,,,,,,,274816008192.0,,,0.0,21621811183616.0,8518384186496.0,1565690953728.0,,0.0,0.0,,,,,,,,,,,8468307116032.0,,,,,,,,,,,1630713937920.0,,,,,,,,,,1552871981056.0,,,,,,,,,,,,,,,,,,,,,,,,60873998336.0,,71967997952.0,24739275866112.0,,4789648228352.0,4498809946112.0,,,,,,,1752000000.0,,,,,,,,,,,,,,145443995648.0,,13217999872.0,,,,,,,,,,,13217999872.0,0.0,130423996416.0,,8950079553536.0,7920944152576.0,,,,,,40493998080.0,,,,,,,,,,166871007232.0,,,,,,,,,,,,18272999424.0,,,,,647009009664.0,156489007104.0,,13739728306176.0,,10272258392064.0,10999547559936.0,24739275866112.0
[083450],GST,코스닥시장상장법인,292.0,특수 목적용 기계 제조업,12.0,2019-12-31,사업보고서,KRW,,,88978440192.0,25567080448.0,,,,6778022464.0,,32642723840.0,0.0,,,,,,,,,,,,,13788844.0,21844307968.0,,0.0,,,,,,,,,,,,,,,2132522496.0,,,,47773118464.0,2696530580.0,,123625488.0,0.0,0.0,,,,,,,,,,,38458654720.0,,,,,,,,,,,340433632.0,,,,,,,,,,2935180800.0,,,,,,,,,,,,,,,,,,,,,,,,3205958144.0,,12735800.0,136751562752.0,,31060762624.0,,9480603648.0,,,,,,10459906464.0,,,,,,,,,,,,,,4824804352.0,,,,,3799228160.0,,,,,,,,,,2496219648.0,,2380099328.0,,,,,,,2009724656.0,,,,,,,,,,,,,,,,,,,,,,370374656.0,,,,,,,,33440860160.0,,87791083520.0,103310696448.0,136751562752.0
[006360],GS건설,유가증권시장상장법인,411.0,건물 건설업,12.0,2019-12-31,사업보고서,KRW,,,7328856801280.0,1792956432384.0,,,,284371615744.0,3505180377088.0,,0.0,,,,,,,,,,,,,,875113742336.0,,0.0,,,,,,,,,,,,,,,871234600960.0,,,,5842348802048.0,1653396774912.0,1157030084608.0,,0.0,0.0,,,,,,,,,,,1176031592448.0,,,,,,,,,,,519043940352.0,,,,,,,,,,489994190848.0,,,,,,,,,,,,,,,,,,,,,,,,846852390912.0,,,13171206127616.0,,5800889679872.0,1629979541504.0,,,,,,,991731777536.0,,,,,,,,,,,,,,133843664896.0,,135706861568.0,,,,,,,,,,,,,2909628006400.0,,3227288338432.0,,,,,,,2344607023104.0,,,,,,,,,,411092680704.0,,,,,,,,,,,,49809924096.0,,,,,130339700736.0,291439017984.0,,9028178542592.0,,2827362500608.0,4143027322880.0,13171206127616.0
[001250],GS글로벌,유가증권시장상장법인,468.0,상품 종합 도매업,12.0,2019-12-31,사업보고서,KRW,,,720951574528.0,82631458816.0,,,,24276544768.0,375196483584.0,,0.0,,,,,,,,,,,,,142827280.0,164876058624.0,,0.0,,,,,,,,,,,,,73828220928.0,,,,,,484293279744.0,39012818368.0,4592724992.0,,0.0,0.0,,,,,,,,,,,348179890176.0,,,,,,,,,,,8056679936.0,,,,,,,,,,73036693504.0,,,,,,,,,,,,,,,,,,,,,,,,11282295808.0,,132168872.0,1205244919808.0,,672609009664.0,266213654528.0,,,,,,,378599269376.0,,,,,,,,,,,,,,3416062208.0,15274781696.0,9105218560.0,,,,,,,,,,,,,,,152712085504.0,3601868544.0,,,,,,141864454592.0,,,,,,,,,,,,,,,,,,,,,2310350080.0,4134964224.0,,,,,800446528.0,,,825321062400.0,,63286333440.0,379923791872.0,1205244919808.0
[007070],GS리테일,유가증권시장상장법인,471.0,종합 소매업,12.0,2019-12-31,사업보고서,KRW,,,800433635328.0,57748168704.0,,,,40222969856.0,420558307328.0,,0.0,,,,,,,,,,,,,10831180.0,183353606144.0,,0.0,,,,,,,,,,,,,,,98539749376.0,,,,6254414004224.0,2417815658496.0,1349543919616.0,,0.0,0.0,,,,,,,,,,,2296899436544.0,,,,,,,,,,,,,,,,,,,,,136413413376.0,,,,,,,,,,,,,,,,,,,,,,,,10032365568.0,,43164229632.0,7054847639552.0,,1777083744256.0,774012403712.0,,,,,,,874616225792.0,,,,,,,,,,,,,,43572150272.0,,30298696.0,,,,,,,,,,,,,84852703232.0,,2726923075584.0,277408088064.0,,,,,,2068852566016.0,,,,,,,,,,11815342080.0,,,,,,,,,,,,6816741376.0,,,,,323601530880.0,38428721152.0,,4504006688768.0,,1952311148544.0,2550840950784.0,7054847639552.0
[028150],GS홈쇼핑,코스닥시장상장법인,602.0,텔레비전 방송업,12.0,2019-12-31,사업보고서,KRW,,,671073632256.0,152782782464.0,,,,10681010176.0,461801357312.0,,0.0,,,,,,,,,,,,,55816820.0,45752676352.0,,0.0,,,,,,,,,,,,,,,,,,,775887912960.0,459895683840.0,3431464704.0,,0.0,0.0,,,,,,,,,,,283720613888.0,,,,,,,,,,,,,,,,,,,,,28840161280.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,1446961610752.0,,282043613184.0,192263569408.0,,,,,,,990773440.0,,,,,,,,,,,,,,25470103552.0,,1465500288.0,,,,,,,,,,,,,61853646848.0,,17721378816.0,1290853504.0,,,,,,1999779712.0,,,,,,,,,,2837261056.0,,,,,,,,,,,,3041469952.0,,,,,8552015872.0,,,299764973568.0,,1112609783808.0,1147196538880.0,1446961610752.0
[045890],GV,코스닥시장상장법인,284.0,전구 및 조명장치 제조업,12.0,2019-12-31,사업보고서,KRW,,,37338341376.0,4129132032.0,,,,10627886080.0,,7489218560.0,0.0,,,,,,,,,,,,,68617072.0,12196401152.0,,0.0,,,,,,,,,,,,,,,2827087360.0,,,,65510871040.0,3233970256.0,,,0.0,0.0,,,,,,,,,,,56531296256.0,,,,,,,,,,,,,,,,,,,,,5693583872.0,,,,,,,,,,,,,,,,,,,,,,,,,,52023968.0,102849216512.0,,67374899200.0,,5045049344.0,,,,,,61394777216.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,935073216.0,,4445044736.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2791383040.0,,,,,,,,71819943936.0,,-48599085056.0,31029270528.0,102849216512.0
[078150],HB테크놀러지,코스닥시장상장법인,292.0,특수 목적용 기계 제조업,12.0,2019-12-31,사업보고서,KRW,,,166887342080.0,47403782144.0,,,,11598409824.0,,42982674432.0,0.0,,,,,,,,,,,0.0,29886603264.0,0.0,31130333184.0,,0.0,,,,,,,,,,,,,,,3885531648.0,,,,119223476224.0,22858077504.0,,,0.0,0.0,,,,,,,,,,,52709376000.0,,,,,,,,,,,1158346880.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39435882496.0,,,,,3061792000.0,,,286110810112.0,,75723849728.0,,25143269376.0,0.0,21533847552.0,,,,23776640960.0,,,,,,,,,,,,,,2741652992.0,,1050193088.0,,,,,,,,,,,,,1478247552.0,,25085693952.0,,,,,,,20676112592.0,,,,,,,,,,,,,,,,,,,,,,451236928.0,,,,,3958345216.0,,,100809547776.0,,57228300288.0,185301270528.0,286110810112.0
[012630],HDC,유가증권시장상장법인,649.0,기타 금융업,12.0,2019-12-31,사업보고서,KRW,,,1072404037632.0,139456577536.0,,,,323637285696.0,,267472224256.0,0.0,47677808640.0,,,,,20395640832.0,,28246794240.0,,,7129582080.0,,,238083686400.0,,0.0,,,,,,,,,,,,,,,304415584.0,,,,3136547192832.0,1825882898432.0,,,0.0,0.0,21911259136.0,,,,,,,,,,781393264640.0,,,,,,,,,,,361044344832.0,,,,,,,,,,25433518080.0,,,,,,,,,,,,,,,,,,,,,,,,26290165760.0,,94591680512.0,4208951033856.0,,934362415104.0,141829701632.0,,,,,,,469950561280.0,,7325033472.0,,,,71914684416.0,,,,,,,,47174078464.0,,11163064320.0,,,,,,,,,,,,,7590777344.0,,916050608128.0,,,,,112378707968.0,,757171552256.0,,,,,,,,,,1166361344.0,,,,,,,,,,,,8732049408.0,,,,,12588127232.0,24013799424.0,,1850413023232.0,,3392078348288.0,2358538141696.0,4208951033856.0
[039570],HDC아이콘트롤스,유가증권시장상장법인,423.0,전기 및 통신 공사업,12.0,2019-12-31,사업보고서,KRW,,,142147977216.0,8361281536.0,,,,65412702214.0,,36492914688.0,0.0,56273952.0,,,,,,,,,,,21295624192.0,0.0,9892056064.0,,0.0,,,,,,,,,,,,,,,637122752.0,,,,95071510528.0,69983031808.0,,,0.0,0.0,9879124992.0,,,,,,,,4096147456.0,,5084645376.0,,,,,,,,,,,538701696.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888926976.0,,0.0,,,4600932352.0,,0.0,237219479552.0,,67625791488.0,,44741873664.0,,11623375872.0,5849878528.0,,,528897680.0,,,,,,,,,,,,,,1749708544.0,,,,,1644061312.0,,518285344.0,,,,,,,,969711104.0,,966760512.0,,,,,,,728648928.0,,,,,,,,,,,,,0.0,,,,,,,,,238111600.0,,,,,0.0,,,68592553984.0,,114854354944.0,168626929664.0,237219479552.0
[089470],HDC현대EP,유가증권시장상장법인,204.0,기타 화학제품 제조업,12.0,2019-12-31,사업보고서,KRW,,,358583304192.0,30656022528.0,,,,45695897600.0,,185233539072.0,0.0,,,,,,,,,,,,,254563584.0,88778801152.0,,0.0,,,,,,,,,,,,,,,2057550464.0,,,,188694446080.0,37585355680.0,,,0.0,0.0,,,,,,,,,,,138667048960.0,,,,,,,,,,,4774837760.0,,,,,,,,,,4569186304.0,,,,,,,,,,,,,,,,,,,,,,,,2161996032.0,,346753664.0,547277766656.0,,217135087616.0,,78052507648.0,,,,,,110082721152.0,,,,,,,,,,,,,,10530102272.0,,,,,,,,,,,,,,,3185953024.0,,46687555584.0,,,,,,,38323599744.0,,,,,,,,,,,,,,,,,,,,,,4193351424.0,,,,,3798493696.0,372108960.0,,263822639104.0,,258872147968.0,283455127552.0,547277766656.0
[294870],HDC현대산업개발,유가증권시장상장법인,411.0,건물 건설업,12.0,2019-12-31,사업보고서,KRW,,,3235333799936.0,533754576896.0,,,,904132919296.0,1708921454592.0,369726881792.0,0.0,,,,,,353215610880.0,,198297010176.0,,,374011658240.0,,,502195126272.0,,0.0,,,,,,,,,,,,,,,,,,,1174216900608.0,183304832256.0,234769973248.0,,0.0,0.0,,,,,,,,,,,388370202624.0,,,,,,,,,,,,,,,,,,,,,7980672000.0,,,,,,,,,,,,,,,,,,,,,,,,158759272448.0,,201031991296.0,4409550962688.0,,1726495719424.0,1532867117056.0,178476351488.0,561665146880.0,,222957420544.0,,,401988091904.0,,126966996992.0,,,,40813170688.0,,,,,,,,92114477056.0,,78561419264.0,,,,,,,,,,,,,22952683520.0,,451321430016.0,195874275328.0,,,,11560813568.0,,184313460736.0,,,,,,,,,,223287181312.0,,,,,,,,,,,,11910120448.0,,,,,503739264.0,19746111488.0,,2177817116672.0,,618128801792.0,2231733583872.0,4409550962688.0
[036640],HRS,코스닥시장상장법인,202.0,합성고무 및 플라스틱 물질 제조업,12.0,2019-12-31,사업보고서,KRW,,,49891209216.0,18229956608.0,,,,27635530.0,,12252096512.0,0.0,,,,,,,,,,,,,,15737703424.0,,0.0,,,,,,,,,,,,,,,3588770816.0,,,,40188571648.0,14523687196.0,,,0.0,0.0,,,,,,,,,,,23189600256.0,,,,,,,,,,,,,,,,,,,,,571528704.0,,,,,,,,,,,,,,,,,,,,,,,,1792679168.0,,13033096.0,90079780864.0,,15848768512.0,5101399040.0,,,,,,,9930000384.0,,,,,,,,,,,,,,664650944.0,,,,,,,,,,,,,,,152718448.0,,1050824576.0,657411584.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,393412992.0,,,,,0.0,,,16899593216.0,,54399430656.0,73180192768.0,90079780864.0
[082740],HSD엔진,유가증권시장상장법인,291.0,일반 목적용 기계 제조업,12.0,2019-12-31,사업보고서,KRW,,,380184330240.0,21128921088.0,,,,24697319552.0,77168132096.0,,0.0,,,,,,,,,,,,12605297.0,186223936.0,230728302592.0,,0.0,,,,,,,,,,,,,11089296384.0,,15173528576.0,,,,449954807808.0,5846719856.0,,,0.0,0.0,,,,,,,,,,,422386139136.0,,,,,,,,,,,2065838720.0,,,,,,,,,,4945322496.0,,,,,,,,,,,,,,,,,,,,1165170560.0,,,,9132801024.0,,3865070336.0,830139138048.0,,620725010432.0,146500632576.0,,,2456488704.0,,,,222657995776.0,,,,,,173270237184.0,,,,,,,,,3692823040.0,12268430336.0,,,,,,,,,,,,,16525957120.0,,20893863936.0,,,,,,,,,,,,,,,,735857216.0,4914643456.0,,,,,,,,,,,,8735450112.0,,,,,,3699818496.0,,641618870272.0,,-35880771584.0,188520284160.0,830139138048.0
[095340],ISC,코스닥시장상장법인,262.0,전자부품 제조업,12.0,2019-12-31,사업보고서,KRW,,,65385111552.0,13487443968.0,,,,16060961792.0,21243594752.0,,0.0,,,,,,,,,,,,,11910.0,11428029440.0,,0.0,,,,,,,,,,,,,,,3165069824.0,,,,142961262592.0,20909168128.0,1890760320.0,,0.0,0.0,,,,,,,,,,,109145628672.0,,,,,,,,,,,,,,,,,,,,,6637301760.0,,,,,,,,,,,,,,,,,,,,,,,,4189339648.0,,189064496.0,208455090176.0,,25004144640.0,9955980288.0,,,14961578.0,,,,11547043520.0,,,,,,,,,,,,,,1363151616.0,,1234946304.0,,,,,,,,,,,,,888061120.0,,5033296896.0,1107180800.0,,,,,,3187933248.0,,,,,,,,,,,,,,,,,,,,,,738182720.0,,,,,,,,30037440512.0,,96302342144.0,178417647616.0,208455090176.0
[099520],ITX엠투엠,코스닥시장상장법인,265.0,영상 및 음향기기 제조업,12.0,2019-12-31,사업보고서,KRW,,,13364641792.0,804895872.0,,,,0.0,3940691712.0,,0.0,,,,,,,,,,,,,3902370.0,7224374272.0,,0.0,,,,,,,,,,,,,,,1390777856.0,,,,8642674688.0,1127558016.0,1811108608.0,,0.0,0.0,,,,,,,,,,,1643545472.0,,,,,,,,,,,2225772032.0,,,,,,,,,,1834691072.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22007316480.0,,9899998208.0,3716595968.0,,,,,,,6065034624.0,,,,,,,,,,,,,,,12131030.0,,,,,,,,,,,,,,106236480.0,,2276677120.0,120000000.0,,,,,,1332002304.0,,,,,,,,,,,,,,92287880.0,,,,,,,,732386816.0,,,,,,,,12176674816.0,,-19566929920.0,9830641664.0,22007316480.0
[950170],JTC,코스닥시장상장법인,471.0,종합 소매업,2.0,2019-02-28,사업보고서,JPY,,,22566807552.0,10227135488.0,,,,1179517928.0,1755348992.0,1688385024.0,0.0,,,,,,,,,,,,,12215842.0,6415108608.0,,0.0,,,,,,,,,,,,,,,3044444928.0,,,,13157771264.0,5293523152.0,126626224.0,,0.0,0.0,,,,,,,,,,,6241341952.0,,,,,,,,,,,,,,,,,,,,,1265266816.0,,,,,,,,,,,,,,,,,,,1265266816.0,,,,,194718400.0,,162920688.0,35724578816.0,,6564091392.0,1302733824.0,,,,,,,,,,,,,,,,,,,,,413013792.0,,,,,,,,,,,,,,,311450624.0,,4951014912.0,200000000.0,,,,,,3979183360.0,,,,,,,,,,426254304.0,,,,,,,,,,,,,,,,,53342976.0,,,11515106304.0,,13350262784.0,24209473536.0,35724578816.0
