,회사명,결산기준일,자산총계,자본총계,부채총계
8926,참엔지니어링,2020-03-31,673238876160.0,87479967744.0,585758867456.0
8927,창해에탄올,2017-12-31,383132532736.0,182088220672.0,201044312064.0
8928,창해에탄올,2018-12-31,365404225536.0,158580228096.0,206824013824.0
8929,창해에탄올,2019-03-31,359792115712.0,158915952640.0,200876163072.0
8930,창해에탄올,2019-06-30,354338340864.0,174140506112.0,180197851136.0
8931,창해에탄올,2019-09-30,348762669056.0,185217695744.0,163544956928.0
8932,창해에탄올,2019-12-31,193042595840.0,126801641472.0,66240954368.0
8933,창해에탄올,2020-03-31,200803270656.0,124964446208.0,75838824448.0
8934,천랩,2017-12-31,14987693056.0,13162520576.0,1825171584.0
8935,천랩,2018-12-31,12834445312.0,10777242624.0,2057203200.0
8936,천랩,2019-12-31,33741414400.0,30854647808.0,2886768384.0
8937,천랩,2020-03-31,45321625600.0,29379979264.0,15941644288.0
8938,천보,2017-12-31,101723127808.0,76952338432.0,24770791424.0
8939,천보,2018-12-31,134748069888.0,107598438400.0,27149629440.0
8940,천보,2019-03-31,219483865088.0,193637711872.0,25846159360.0
