,종목코드,회사명,업종,업종명,결산기준일,보고서종류,자산총계,유동자산,비유동자산,부채총계,유동부채,비유동부채,자본총계,이익잉여금(결손금),유동자산per자산총계,비유동자산per자산총계,유동부채per자산총계,비유동부채per자산총계,부채총계per자산총계,이익잉여금(결손금)per자산총계,자본총계per자산총계,cluster
8697,[047820],초록뱀,591.0,"영화, 비디오물, 방송프로그램 제작 및 배급업",2017-12-31,사업보고서,111076859904.0,42432565248.0,68644290560.0,29174935552.0,27702996992.0,1471937280.0,81901920256.0,-8107569152.0,0.3820108462255149,0.617989116899118,0.24940385437563475,0.013251520445141734,0.2626553863443288,-0.07299062252036202,0.737344576780304,2
8698,[047820],초록뱀,591.0,"영화, 비디오물, 방송프로그램 제작 및 배급업",2018-12-31,사업보고서,169114746880.0,64021135360.0,105093611520.0,72906293248.0,72806293504.0,100000000.0,96208453632.0,-12436230144.0,0.3785662488997955,0.6214337511002045,0.4305141618173707,0.0005913144882093443,0.4311054747918149,-0.07353723062852979,0.5688945252081851,0
8699,[047820],초록뱀,591.0,"영화, 비디오물, 방송프로그램 제작 및 배급업",2019-03-31,1분기보고서,171007049728.0,70944628736.0,100062429184.0,71555244032.0,71455244288.0,100000000.0,99451813888.0,-2891832576.0,0.4148637664285943,0.5851362814758635,0.4178496991887476,0.0005847712135789593,0.4184344689053122,-0.016910604449346882,0.5815655789991456,4
8700,[047820],초록뱀,591.0,"영화, 비디오물, 방송프로그램 제작 및 배급업",2019-06-30,반기보고서,186309967872.0,48005394432.0,138304585728.0,69658116096.0,69132173312.0,525946848.0,116651859968.0,3509788416.0,0.2576641227536522,0.7423359432009509,0.3710599819301975,0.0028229667688061642,0.3738829268858928,0.018838436054110213,0.6261171170838428,0
8701,[047820],초록뱀,591.0,"영화, 비디오물, 방송프로그램 제작 및 배급업",2019-09-30,3분기보고서,199297712128.0,30345373696.0,168952332288.0,72600813568.0,72050737152.0,550078080.0,126696898560.0,-2383964416.0,0.15226152559398434,0.8477384435777641,0.3615231523868425,0.002760082261489833,0.36428322629901416,-0.01196182530419058,0.6357167737009859,0
8702,[047820],초록뱀,591.0,"영화, 비디오물, 방송프로그램 제작 및 배급업",2019-12-31,사업보고서,186524565504.0,32309151744.0,154215415808.0,78261469184.0,77528719360.0,732748544.0,108263096320.0,8433830400.0,0.17321660370417608,0.8267834072756111,0.4156488404115189,0.003928429169745399,0.4195772764436312,0.045215654984700315,0.5804227235563688,0
8703,[047820],초록뱀,591.0,"영화, 비디오물, 방송프로그램 제작 및 배급업",2020-03-31,1분기보고서,198754566144.0,21717749760.0,177036820480.0,84203364352.0,52203360256.0,32000000000.0,114551209984.0,8670565376.0,0.10926918652155763,0.8907308340867739,0.2626523821252894,0.16100259038484493,0.4236549931184659,0.043624483926160834,0.5763450480981972,0
8704,[094360],칩스앤미디어,582.0,소프트웨어 개발 및 공급업,2017-12-31,사업보고서,29007462400.0,21035038720.0,7972423680.0,2486199552.0,1287773056.0,1198426624.0,26521262080.0,8786663424.0,0.7251595616995439,0.2748404383004561,0.04439454366059956,0.0413144248012539,0.08570896404919584,0.30291044776119397,0.9142910094748584,1
8705,[094360],칩스앤미디어,582.0,소프트웨어 개발 및 공급업,2018-12-31,사업보고서,31857434624.0,23836796928.0,8020638720.0,3313395456.0,2163747072.0,1149648384.0,28544038912.0,11262232576.0,0.7482334095427257,0.2517666226004777,0.0679196896277997,0.03608728692591917,0.10400697655371888,0.3535197579128209,0.8959930154104803,1
8706,[094360],칩스앤미디어,582.0,소프트웨어 개발 및 공급업,2019-03-31,1분기보고서,31661498368.0,23378475008.0,8283022848.0,3299562496.0,2395032576.0,904529920.0,28361934848.0,11079317504.0,0.7383881437408035,0.2616118400881361,0.07564495363304216,0.02856876542880865,0.1042137190618508,0.3499302962615872,0.8957862485960285,1
8707,[094360],칩스앤미디어,582.0,소프트웨어 개발 및 공급업,2019-06-30,반기보고서,32368390144.0,24432992256.0,7935397888.0,3210002944.0,2237648640.0,972354496.0,29158387712.0,11875771392.0,0.7548411319593862,0.2451588680406138,0.06913067440318109,0.030040248887084106,0.0991709173585522,0.36689410066942624,0.9008290984593492,1
8708,[094360],칩스앤미디어,582.0,소프트웨어 개발 및 공급업,2019-09-30,3분기보고서,34337191936.0,26422982656.0,7914208256.0,3824838400.0,2920801536.0,904036736.0,30512353280.0,13229254656.0,0.7695149535014091,0.2304850166766997,0.08506232954179797,0.026328208133181225,0.1113905414027156,0.385274797096326,0.8886094511418117,1
8709,[094360],칩스앤미디어,582.0,소프트웨어 개발 및 공급업,2019-12-31,사업보고서,35860267008.0,26614730752.0,9245537280.0,3766816000.0,3191727360.0,575088768.0,32093452288.0,14812701696.0,0.7421788227639958,0.2578212057912851,0.089004562048798,0.01603693491383387,0.10504149339322176,0.4130672449453726,0.8949585423008795,1
8710,[094360],칩스앤미디어,582.0,소프트웨어 개발 및 공급업,2020-03-31,1분기보고서,34459504640.0,25585397760.0,8874107904.0,3573936384.0,2824286720.0,749649536.0,30885568512.0,13600896000.0,0.742477236027964,0.2575227936880755,0.08195958559199996,0.021754507031706418,0.10371409633821133,0.3946921507459023,0.8962859110907986,1
8711,[016920],카스,465.0,기계장비 및 관련 물품 도매업,2017-12-31,사업보고서,116218527744.0,66242781184.0,49975742464.0,79082569728.0,70682435584.0,8400134144.0,37135953920.0,18962079744.0,0.5699846872085326,0.4300152775475173,0.6081856047918238,0.07227878641263955,0.6804643912044634,0.16315883630679492,0.3195355735515864,3
8712,[016920],카스,465.0,기계장비 및 관련 물품 도매업,2018-12-31,사업보고서,122741399552.0,71910268928.0,50831130624.0,81958477824.0,68683968512.0,13274511360.0,40782925824.0,19243302912.0,0.5858680868107167,0.4141319131892833,0.5595827386903935,0.10815023625648157,0.6677329582613883,0.1567792365268532,0.33226707510958525,3
8713,[016920],카스,465.0,기계장비 및 관련 물품 도매업,2019-03-31,1분기보고서,132395180032.0,78526791680.0,53868392448.0,90411040768.0,75673780224.0,14737257472.0,41984143360.0,19628646400.0,0.5931242486397165,0.4068757822979656,0.571575039255278,0.11131264346963383,0.6828877059281735,0.14825801358671625,0.3171123250095087,3
8714,[016920],카스,465.0,기계장비 및 관련 물품 도매업,2019-06-30,반기보고서,133788753920.0,79249195008.0,54539563008.0,90687299584.0,71876067328.0,18811232256.0,43101450240.0,20671891456.0,0.5923457143145803,0.407654316300848,0.5372354941804663,0.14060398729214804,0.6778394814726143,0.15451142828014466,0.3221604879119574,3
8715,[016920],카스,465.0,기계장비 및 관련 물품 도매업,2019-09-30,3분기보고서,129407803392.0,74692222976.0,54715584512.0,85927878656.0,66477568000.0,19450312704.0,43479924736.0,20888907776.0,0.5771848452580834,0.42281518639379456,0.513706022801633,0.15030247167615876,0.6640084786518529,0.16141922842723527,0.3359915213481472,3
8716,[016920],카스,465.0,기계장비 및 관련 물품 도매업,2019-12-31,사업보고서,129321336832.0,70507315200.0,58814029824.0,87004135424.0,72699240448.0,14304897024.0,42317201408.0,22972413952.0,0.5452102253752242,0.4547898379708578,0.5621596731747587,0.11061513416446772,0.6727747915027059,0.17763823445347787,0.3272252084972941,3
8717,[016920],카스,465.0,기계장비 및 관련 물품 도매업,2020-03-31,1분기보고서,131470884864.0,71674413056.0,59796471808.0,87491928064.0,72711856128.0,14780069888.0,43978960896.0,22972813312.0,0.545173276426515,0.454826723573485,0.5530643244944822,0.11242085959404044,0.6654851996661161,0.17473688821493988,0.3345148314890709,3
8718,[035720],카카오,631.0,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",2017-12-31,사업보고서,6349428621312.0,1993096167424.0,4356332322816.0,1886505664512.0,1040863199232.0,845642530816.0,4462922956800.0,402542362624.0,0.3139016573450606,0.6860983220118221,0.16393021503357313,0.13318403611587692,0.2971142408278914,0.06339820267808942,0.7028857591721086,2
8719,[035720],카카오,631.0,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",2018-12-31,사업보고서,7959542235136.0,2858950328320.0,5100591906816.0,2332384559104.0,2039196549120.0,293188042752.0,5627157413888.0,453400461312.0,0.35918527019049745,0.6408147298095026,0.2561952043068916,0.036834786987846216,0.2930299871779181,0.056963132793057286,0.7069699798875245,2
8720,[035720],카카오,631.0,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",2019-03-31,1분기보고서,8074977869824.0,2772525121536.0,5302452748288.0,2437025890304.0,1969878990848.0,467146899456.0,5637951979520.0,470859677696.0,0.3433477052484392,0.6566522947515608,0.24394853120395424,0.0578511677662569,0.30179969897021114,0.05831095580528975,0.6982003010297888,2
8721,[035720],카카오,631.0,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",2019-06-30,반기보고서,8178307694592.0,2847896240128.0,5330411454464.0,2512320724992.0,2036752449536.0,475568308224.0,5665987231744.0,509634510848.0,0.3482256166530888,0.6517743833469112,0.2490432648899755,0.05814996524751386,0.3071932261307924,0.062315399454217366,0.6928068059227827,2
8722,[035720],카카오,631.0,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",2019-09-30,3분기보고서,8785300029440.0,3152626319360.0,5632673972224.0,2901354741760.0,2406065635328.0,495289008128.0,5883945287680.0,571483291648.0,0.358852436319236,0.6411475935196994,0.2738740426923552,0.056377016888240664,0.3302510707701966,0.06504994590201013,0.6697489292298033,2
8723,[035720],카카오,631.0,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",2019-12-31,사업보고서,8737255849984.0,2829694533632.0,5907561316352.0,2997137965056.0,2433322057728.0,563815841792.0,5740117884928.0,148154236928.0,0.3238653625597083,0.6761346374402918,0.27849957692751504,0.06453008261089578,0.3430296670391641,0.01695660965774183,0.6569703329608361,0
8724,[035720],카카오,631.0,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",2020-03-31,1분기보고서,9495805689856.0,3026023612416.0,6009708871680.0,3447995760640.0,2465156038656.0,587098030080.0,6047810453504.0,238161608704.0,0.31866949590687005,0.6328803545443161,0.2596047264624876,0.06182708969152286,0.363107236316278,0.025080716316512118,0.6368928188963092,0
8725,[042000],카페24,631.0,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",2017-12-31,사업보고서,71917920256.0,53439668224.0,18478254080.0,58193780736.0,29500928000.0,28692852736.0,13724142592.0,-2423335680.0,0.7430647053443069,0.25693532313260115,0.4102027407770984,0.3989666641341203,0.8091694049112187,-0.0336958531527867,0.19083063780414333,3
8726,[042000],카페24,631.0,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",2018-12-31,사업보고서,148595802112.0,113137704960.0,35458088960.0,33906874368.0,31627501568.0,2279373056.0,114688925696.0,-30786119680.0,0.7613788771416676,0.23862106772891495,0.2128424970186011,0.015339417558256359,0.2281819128540632,-0.20718027859761348,0.7718180733635824,1
8727,[042000],카페24,631.0,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",2019-03-31,1분기보고서,223175901184.0,99525992448.0,123649916928.0,77570949120.0,57671942144.0,19899004928.0,145604968448.0,11731846144.0,0.4459531334700185,0.5540469032364537,0.25841473850015595,0.0891628747657393,0.3475776224425133,0.05256771041030788,0.6524224509704311,2
8728,[042000],카페24,631.0,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",2019-06-30,반기보고서,226093629440.0,103382196224.0,122711425024.0,76732375040.0,57021861888.0,19710513152.0,149361246208.0,14960398336.0,0.4572539106035946,0.5427460531636287,0.25220463765049284,0.0871785428046778,0.33938318045517063,0.06616903967199192,0.6606167833120526,2
8729,[042000],카페24,631.0,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",2019-09-30,3분기보고서,215362502656.0,92085125120.0,123277377536.0,64765317120.0,45523439616.0,19241873408.0,150597189632.0,15926760448.0,0.4275819791483767,0.5724180208516234,0.21138052843263486,0.08934644225756967,0.30072698970929995,0.07395326601232863,0.6992730293097955,2
8730,[042000],카페24,631.0,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",2019-12-31,사업보고서,231433764864.0,101058494464.0,130375270400.0,79165390848.0,58174840832.0,20990552064.0,152268374016.0,17638037504.0,0.4366627078956527,0.5633372921043474,0.2513671281551589,0.09069788099560544,0.3420650003015802,0.076212032044524,0.6579349996984198,2
8731,[042000],카페24,631.0,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",2020-03-31,1분기보고서,221028073472.0,92169691136.0,128858390528.0,70498820096.0,50057306112.0,20441516032.0,150529261568.0,15353382912.0,0.4170044541770669,0.5829955828860983,0.22647487862369345,0.0924837995051771,0.3189586688630793,0.06946349697041981,0.6810413682000861,2
8732,[317530],캐리소프트,591.0,"영화, 비디오물, 방송프로그램 제작 및 배급업",2017-12-31,사업보고서,11597092864.0,5006026752.0,6591066112.0,5421856256.0,329056512.0,5092800000.0,6175236096.0,807218176.0,0.4316622114443732,0.5683377885556268,0.0283740516575034,0.4391445390429875,0.4675185686259932,0.06960521791679257,0.5324813872250114,0
8733,[317530],캐리소프트,591.0,"영화, 비디오물, 방송프로그램 제작 및 배급업",2018-12-31,사업보고서,12204260352.0,3754571264.0,8449688576.0,9839811584.0,2230056704.0,7609754624.0,2364448768.0,-1381286400.0,0.30764431073323606,0.6923556473142011,0.1827277229164113,0.6235326356957744,0.8062603795884672,-0.11318067299126724,0.19373962041153284,0
8734,[317530],캐리소프트,591.0,"영화, 비디오물, 방송프로그램 제작 및 배급업",2019-12-31,사업보고서,21133742080.0,9224094720.0,11909646336.0,3383563264.0,2023843712.0,1359719552.0,17750177792.0,-3337669632.0,0.4364629172194383,0.5635370343272401,0.0957636231358796,0.06433879749515709,0.1601024206310367,-0.15793083966698998,0.8398975309156418,2
8735,[317530],캐리소프트,591.0,"영화, 비디오물, 방송프로그램 제작 및 배급업",2020-03-31,1분기보고서,21779552256.0,8011730944.0,13767822336.0,4415381504.0,3029770496.0,1385611136.0,17364170752.0,-3614008320.0,0.3678556312741859,0.6321444157423913,0.13911077970693064,0.06361981732743294,0.20273059115729145,-0.16593584099068814,0.7972694088427086,2
8736,[071850],캐스텍코리아,303.0,자동차 신품 부품 제조업,2017-12-31,사업보고서,261098684416.0,120824979456.0,140273713152.0,153962168320.0,107598143488.0,46364020736.0,107136524288.0,91665170432.0,0.462755987171094,0.5372440442040163,0.41209760872087503,0.177572785706303,0.5896704101147331,0.3510748077380309,0.4103296212603771,0
8737,[071850],캐스텍코리아,303.0,자동차 신품 부품 제조업,2018-12-31,사업보고서,290374352896.0,126052286464.0,164322066432.0,164498800640.0,131209216000.0,33289586688.0,125875544064.0,91342618624.0,0.4341026857463086,0.5658973142536914,0.4518622760288808,0.11464368790146885,0.5665059568773851,0.31456847931991816,0.4334940149107568,0
8738,[071850],캐스텍코리아,303.0,자동차 신품 부품 제조업,2019-03-31,1분기보고서,296580546560.0,127577563136.0,169002975232.0,168936226816.0,135998742528.0,32937482240.0,127644319744.0,91223752704.0,0.4301616023564455,0.569838370022053,0.458555842941933,0.11105746018084348,0.5696133100281519,0.3075850852730993,0.43038668997184815,0
8739,[071850],캐스텍코리아,303.0,자동차 신품 부품 제조업,2019-12-31,사업보고서,292991008768.0,122587414528.0,170403610624.0,171272716288.0,149465497600.0,21807220736.0,121718300672.0,85069643776.0,0.4183999196544246,0.5816001362653802,0.5101368066838929,0.07442965853354115,0.5845664582274585,0.2903489910277792,0.4154335697324439,0
8740,[071850],캐스텍코리아,303.0,자동차 신품 부품 제조업,2020-03-31,1분기보고서,290727657472.0,120351047680.0,170376593408.0,167673102336.0,146534219776.0,21138878464.0,123054538752.0,84039008256.0,0.413964906973431,0.5860350366714215,0.5040257299569537,0.07271024245787791,0.5767359865036185,0.2890643738086522,0.4232639571412341,0
